bfa60fbc-4046-49ed-8b32-1e4d704f1034_0002	NC_014760.1_0696	82.2	567	90	10	1	562	1	561	5.8e-241	825.5
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0003	NC_014760.1_0695	78.4	946	184	19	1	938	57	990	0.0e+00	1263.4
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0004	NC_014760.1_0694	80.7	275	46	6	1	269	1	274	1.6e-113	401.0
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0005	NC_014760.1_0693	87.6	97	11	1	1	97	14	109	1.0e-41	161.0
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0006	NC_014760.1_0692	83.2	220	34	3	1	219	1	218	3.8e-97	346.3
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0007	NC_014760.1_0691	78.9	90	17	2	1	88	1	90	7.6e-33	131.3
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0008	NC_014760.1_0689	79.7	349	65	6	11	357	21	365	1.7e-148	518.5
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0009	NC_014760.1_0688	83.2	683	104	11	1	678	1	677	7.5e-314	1067.8
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0010	NC_014760.1_0687	85.8	703	92	7	9	706	13	712	0.0e+00	1083.9
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0011	NC_014760.1_0686	85.7	721	97	6	1	717	1	719	0.0e+00	1137.5
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0012	NC_014760.1_0685	88.2	297	32	3	1	295	1	296	3.2e-144	503.1
d4f93306-6858-445c-bb6f-796ec8dd9068_0001	NC_014760.1_0383	81.0	253	48	0	1	253	234	486	3.3e-97	346.7
d4f93306-6858-445c-bb6f-796ec8dd9068_0002	NC_014760.1_0384	89.7	97	9	1	1	96	1	97	1.6e-42	163.7
d4f93306-6858-445c-bb6f-796ec8dd9068_0003	NC_014760.1_0385	86.7	150	20	0	1	150	37	186	8.6e-67	245.0
d4f93306-6858-445c-bb6f-796ec8dd9068_0004	NC_014760.1_0387	50.0	56	26	2	8	61	435	490	9.4e-09	50.8
d4f93306-6858-445c-bb6f-796ec8dd9068_0005	NC_014760.1_0388	85.2	600	83	5	1	596	1	598	9.3e-271	924.5
d4f93306-6858-445c-bb6f-796ec8dd9068_0006	NC_014760.1_0389	79.4	131	6	2	6	125	455	575	2.5e-53	199.9
d4f93306-6858-445c-bb6f-796ec8dd9068_0007	NC_014760.1_0389	97.7	132	2	1	1	131	188	319	2.0e-70	256.9
d4f93306-6858-445c-bb6f-796ec8dd9068_0008	NC_014760.1_0389	81.5	81	14	1	4	84	43	122	4.5e-27	112.1
d4f93306-6858-445c-bb6f-796ec8dd9068_0009	NC_014760.1_0390	85.6	299	37	6	1	293	1	299	8.2e-138	481.9
d4f93306-6858-445c-bb6f-796ec8dd9068_0010	NC_014760.1_0392	82.1	274	45	3	1	272	1	272	1.8e-120	424.1
d4f93306-6858-445c-bb6f-796ec8dd9068_0011	NC_014760.1_0393	86.5	429	55	3	24	449	2	430	6.1e-203	698.7
d4f93306-6858-445c-bb6f-796ec8dd9068_0012	NC_014760.1_0394	89.3	410	44	0	1	410	1	410	2.3e-209	719.9
d4f93306-6858-445c-bb6f-796ec8dd9068_0013	NC_014760.1_0396	84.0	418	63	4	1	414	37	454	3.4e-184	636.3
d4f93306-6858-445c-bb6f-796ec8dd9068_0014	NC_014760.1_0134	98.3	117	2	0	1	117	1	117	2.7e-62	229.6
de33c73e-98c4-40e1-bb21-1bc919a6710c_0001	NC_014760.1_0167	76.3	93	22	0	11	103	130	222	2.4e-33	133.3
de33c73e-98c4-40e1-bb21-1bc919a6710c_0002	NC_014760.1_0168	84.2	770	112	9	1	762	1	768	0.0e+00	1233.0
de33c73e-98c4-40e1-bb21-1bc919a6710c_0003	NC_014760.1_0417	38.6	44	27	0	1	44	1	44	2.2e-04	35.8
de33c73e-98c4-40e1-bb21-1bc919a6710c_0004	NC_014760.1_0170	91.8	61	4	1	6	66	208	267	3.3e-28	115.5
de33c73e-98c4-40e1-bb21-1bc919a6710c_0005	NC_014760.1_0170	91.8	49	4	0	1	49	428	476	7.0e-23	97.4
de33c73e-98c4-40e1-bb21-1bc919a6710c_0007	NC_014760.1_0172	93.2	146	9	1	1	145	10	155	5.3e-76	275.4
de33c73e-98c4-40e1-bb21-1bc919a6710c_0008	NC_014760.1_0568	82.5	269	35	6	50	312	293	555	1.4e-111	394.8
de33c73e-98c4-40e1-bb21-1bc919a6710c_0009	NC_014760.1_0012	95.2	84	4	0	4	87	126	209	2.6e-41	159.5
de33c73e-98c4-40e1-bb21-1bc919a6710c_0010	NC_014760.1_0177	64.7	68	22	2	1	67	160	226	8.6e-16	74.3
de33c73e-98c4-40e1-bb21-1bc919a6710c_0011	NC_014760.1_0177	81.3	48	7	2	1	47	1	47	1.1e-14	70.1
de33c73e-98c4-40e1-bb21-1bc919a6710c_0012	NC_014760.1_0134	89.0	455	44	5	5	456	26	477	2.9e-221	759.6
de33c73e-98c4-40e1-bb21-1bc919a6710c_0013	NC_014760.1_0178	59.5	37	13	1	9	43	178	214	8.1e-07	43.9
de33c73e-98c4-40e1-bb21-1bc919a6710c_0014	NC_014760.1_0180	85.0	80	12	0	1	80	1	80	3.8e-31	125.6
de33c73e-98c4-40e1-bb21-1bc919a6710c_0015	NC_014760.1_0180	70.5	61	17	1	1	60	311	371	8.1e-16	74.3
852498d4-bcff-4337-8434-890327e4cb5a_0001	NC_014760.1_0768	90.3	320	29	2	1	319	12	330	9.4e-158	548.1
852498d4-bcff-4337-8434-890327e4cb5a_0002	NC_014760.1_0769	85.1	87	13	0	1	87	1	87	3.6e-39	152.5
852498d4-bcff-4337-8434-890327e4cb5a_0003	NC_014760.1_0770	86.7	90	11	1	1	89	309	398	6.4e-38	148.3
852498d4-bcff-4337-8434-890327e4cb5a_0004	NC_014760.1_0770	94.7	114	3	2	1	112	133	245	1.7e-51	193.7
852498d4-bcff-4337-8434-890327e4cb5a_0005	NC_014760.1_0771	85.6	139	18	2	1	138	1	138	5.3e-60	222.2
852498d4-bcff-4337-8434-890327e4cb5a_0006	NC_014760.1_0772	86.8	174	22	1	1	173	17	190	2.1e-79	287.0
852498d4-bcff-4337-8434-890327e4cb5a_0007	NC_014760.1_0773	88.8	456	49	2	1	454	1	456	2.3e-218	750.0
852498d4-bcff-4337-8434-890327e4cb5a_0008	NC_014760.1_0012	93.6	472	26	3	1	470	1	470	9.0e-250	854.4
852498d4-bcff-4337-8434-890327e4cb5a_0009	NC_014760.1_0186	99.2	121	1	0	1	121	75	195	2.6e-64	236.5
852498d4-bcff-4337-8434-890327e4cb5a_0010	NC_014760.1_0775	93.0	71	5	0	5	75	220	290	4.3e-32	128.6
852498d4-bcff-4337-8434-890327e4cb5a_0011	NC_014760.1_0037	100.0	61	0	0	1	61	319	379	7.9e-32	127.5
852498d4-bcff-4337-8434-890327e4cb5a_0012	NC_014760.1_0776	95.5	336	13	2	1	335	1	335	4.1e-164	569.3
852498d4-bcff-4337-8434-890327e4cb5a_0013	NC_014760.1_0777	98.1	363	6	1	1	362	1	363	3.1e-181	626.3
852498d4-bcff-4337-8434-890327e4cb5a_0014	NC_014760.1_0778	99.1	113	1	0	1	113	1	113	9.0e-16	75.1
852498d4-bcff-4337-8434-890327e4cb5a_0017	NC_014760.1_0785	93.0	71	5	0	1	71	43	113	5.5e-35	138.3
852498d4-bcff-4337-8434-890327e4cb5a_0018	NC_014760.1_0777	100.0	39	0	0	1	39	1	39	6.4e-16	74.7
852498d4-bcff-4337-8434-890327e4cb5a_0019	NC_014760.1_0212	90.8	338	31	0	1	338	1	338	2.8e-176	609.8
852498d4-bcff-4337-8434-890327e4cb5a_0020	NC_014760.1_0779	84.2	76	12	0	7	82	149	224	1.9e-29	120.2
852498d4-bcff-4337-8434-890327e4cb5a_0023	NC_014760.1_0779	88.6	211	24	0	8	218	32	242	4.7e-92	329.3
852498d4-bcff-4337-8434-890327e4cb5a_0024	NC_014760.1_0782	91.1	45	4	0	6	50	186	230	1.1e-16	77.0
852498d4-bcff-4337-8434-890327e4cb5a_0025	NC_014760.1_0782	83.9	56	9	0	11	66	116	171	1.8e-21	93.2
cee55b62-b1ba-46bc-857d-d7186e1822e0_0001	NC_014760.1_0148	88.5	418	44	3	1	414	61	478	3.3e-203	699.5
cee55b62-b1ba-46bc-857d-d7186e1822e0_0002	NC_014760.1_0149	87.0	46	6	0	14	59	281	326	2.1e-18	82.8
cee55b62-b1ba-46bc-857d-d7186e1822e0_0003	NC_014760.1_0149	97.1	35	1	0	1	35	1	35	2.2e-13	65.9
cee55b62-b1ba-46bc-857d-d7186e1822e0_0004	NC_014760.1_0150	87.7	521	63	1	1	520	1	521	2.0e-245	840.1
cee55b62-b1ba-46bc-857d-d7186e1822e0_0005	NC_014760.1_0151	89.5	421	40	4	2	420	9	427	4.0e-209	719.2
cee55b62-b1ba-46bc-857d-d7186e1822e0_0006	NC_014760.1_0152	85.7	105	14	1	1	104	23	127	1.7e-39	153.7
cee55b62-b1ba-46bc-857d-d7186e1822e0_0007	NC_014760.1_0153	87.8	329	39	1	1	328	1	329	2.5e-161	560.1
cee55b62-b1ba-46bc-857d-d7186e1822e0_0008	NC_014760.1_0154	86.6	239	30	2	1	239	1	237	1.8e-111	394.0
cee55b62-b1ba-46bc-857d-d7186e1822e0_0009	NC_014760.1_0155	98.3	116	2	0	70	185	6	121	5.1e-63	232.6
cee55b62-b1ba-46bc-857d-d7186e1822e0_0010	NC_014760.1_0037	94.4	231	11	2	1	229	186	416	2.7e-122	429.9
cee55b62-b1ba-46bc-857d-d7186e1822e0_0011	NC_014760.1_0156	77.0	113	26	0	1	113	554	666	1.8e-43	167.2
cee55b62-b1ba-46bc-857d-d7186e1822e0_0012	NC_014760.1_0156	86.9	61	7	1	1	60	393	453	2.9e-24	102.4
cee55b62-b1ba-46bc-857d-d7186e1822e0_0013	NC_014760.1_0156	84.7	72	11	0	6	77	134	205	4.2e-30	122.1
cee55b62-b1ba-46bc-857d-d7186e1822e0_0014	NC_014760.1_0156	90.4	52	5	0	1	52	1	52	3.9e-22	95.1
cee55b62-b1ba-46bc-857d-d7186e1822e0_0015	NC_014760.1_0157	100.0	78	0	0	4	81	302	379	4.2e-41	158.7
cee55b62-b1ba-46bc-857d-d7186e1822e0_0016	NC_014760.1_0158	98.2	111	1	1	1	111	1	110	3.2e-56	209.5
cee55b62-b1ba-46bc-857d-d7186e1822e0_0017	NC_014760.1_0159	89.3	383	36	5	95	476	1	379	5.7e-191	659.1
cee55b62-b1ba-46bc-857d-d7186e1822e0_0018	NC_014760.1_0161	84.6	214	32	1	50	262	1	214	1.2e-97	348.2
cee55b62-b1ba-46bc-857d-d7186e1822e0_0019	NC_014760.1_0163	89.8	127	13	0	1	127	279	405	4.8e-59	219.2
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0001	NC_014760.1_0777	88.5	52	4	1	1	50	42	93	1.4e-18	83.2
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0002	NC_014760.1_0778	99.2	119	1	0	7	125	121	239	2.3e-30	123.6
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0003	NC_014760.1_0778	90.9	33	3	0	1	33	1	33	2.3e-11	58.9
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0005	NC_014760.1_0785	86.7	90	10	2	3	91	94	182	8.1e-40	154.8
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0006	NC_014760.1_0786	96.9	32	1	0	1	32	66	97	1.9e-11	59.7
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0007	NC_014760.1_0777	86.5	37	5	0	39	75	6	42	4.7e-12	62.8
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0008	NC_014760.1_0212	94.4	339	18	1	1	339	1	338	1.5e-182	630.6
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0009	NC_014760.1_0779	80.3	76	15	0	6	81	149	224	8.6e-27	111.3
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0011	NC_014760.1_0783	100.0	25	0	0	6	30	15	39	4.0e-10	56.2
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0012	NC_014760.1_0779	100.0	71	0	0	5	75	148	218	2.3e-33	133.3
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0013	NC_014760.1_0782	82.3	362	58	5	5	364	191	548	8.5e-139	485.3
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0014	NC_014760.1_0782	100.0	39	0	0	18	56	111	149	1.1e-16	77.0
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0015	NC_014760.1_0791	64.1	39	11	2	1	37	1	38	9.9e-06	40.0
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0016	NC_014760.1_0791	86.2	29	4	0	2	30	154	182	1.1e-09	54.7
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0017	NC_014760.1_0780	92.3	39	3	0	1	39	1	39	8.1e-15	70.5
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0020	NC_014760.1_0781	100.0	37	0	0	1	37	1	37	1.3e-15	74.7
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0021	NC_014760.1_0134	88.9	478	46	7	1	473	1	476	2.6e-231	793.1
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0001	NC_014760.1_0224	71.4	461	121	9	1	451	1	460	9.0e-170	588.6
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0002	NC_014760.1_0223	82.2	101	18	0	7	107	33	133	3.9e-39	152.5
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0003	NC_014760.1_0222	70.3	37	11	0	1	37	1	37	5.5e-07	45.4
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0004	NC_014760.1_0221	72.5	385	86	9	1	372	1	378	1.4e-139	488.0
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0005	NC_014760.1_0219	79.7	419	83	2	9	426	19	436	1.1e-172	598.2
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0006	NC_014760.1_0218	84.2	247	36	3	1	246	15	259	8.7e-111	391.7
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0007	NC_014760.1_0216	44.2	258	120	13	12	249	7	260	2.2e-32	131.3
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0008	NC_014760.1_0215	43.5	322	152	17	10	312	31	341	1.8e-39	155.2
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0009	NC_014760.1_0212	41.6	77	36	3	1	68	255	331	3.0e-04	36.6
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0010	NC_014760.1_0211	43.6	291	153	10	2	286	165	450	1.5e-44	172.2
dde52d2c-a55b-4fe2-8115-6226655e0acb_0001	NC_014760.1_0122	60.9	69	27	0	1	69	525	593	8.2e-17	77.8
dde52d2c-a55b-4fe2-8115-6226655e0acb_0002	NC_014760.1_0123	76.7	232	52	2	1	230	1	232	5.2e-92	329.3
dde52d2c-a55b-4fe2-8115-6226655e0acb_0003	NC_014760.1_0124	78.1	778	159	9	5	775	22	795	0.0e+00	1171.0
dde52d2c-a55b-4fe2-8115-6226655e0acb_0004	NC_014760.1_0125	79.6	564	106	7	3	560	52	612	2.3e-242	830.1
dde52d2c-a55b-4fe2-8115-6226655e0acb_0005	NC_014760.1_0126	83.1	461	73	5	1	457	1	460	4.4e-203	699.9
dde52d2c-a55b-4fe2-8115-6226655e0acb_0006	NC_014760.1_0128	78.5	251	49	5	2	248	3	252	1.6e-94	337.8
dde52d2c-a55b-4fe2-8115-6226655e0acb_0007	NC_014760.1_0129	77.3	638	116	18	1	618	1	629	9.4e-255	871.3
dde52d2c-a55b-4fe2-8115-6226655e0acb_0008	NC_014760.1_0132	80.7	306	56	3	1	304	45	349	3.3e-128	449.9
dde52d2c-a55b-4fe2-8115-6226655e0acb_0009	NC_014760.1_0133	80.0	75	14	1	8	81	1	75	1.4e-26	110.5
dde52d2c-a55b-4fe2-8115-6226655e0acb_0010	NC_014760.1_0134	77.2	224	47	4	1	220	1	224	5.8e-90	322.4
275e9021-cc9a-4c5b-bb60-be87148403a2_0001	NC_014760.1_0436	88.0	75	9	0	5	79	165	239	1.4e-34	137.1
275e9021-cc9a-4c5b-bb60-be87148403a2_0002	NC_014760.1_0435	90.8	65	5	1	1	65	102	165	2.0e-27	113.2
275e9021-cc9a-4c5b-bb60-be87148403a2_0003	NC_014760.1_0434	90.8	303	25	3	1	302	1	301	2.2e-146	510.4
275e9021-cc9a-4c5b-bb60-be87148403a2_0004	NC_014760.1_0433	79.9	139	24	4	1	137	1	137	8.1e-50	188.3
275e9021-cc9a-4c5b-bb60-be87148403a2_0005	NC_014760.1_0432	95.5	156	7	0	1	156	308	463	1.4e-80	290.8
275e9021-cc9a-4c5b-bb60-be87148403a2_0006	NC_014760.1_0432	93.7	111	6	1	1	111	167	276	8.4e-53	198.0
275e9021-cc9a-4c5b-bb60-be87148403a2_0007	NC_014760.1_0432	80.4	92	17	1	1	91	71	162	2.3e-36	143.3
275e9021-cc9a-4c5b-bb60-be87148403a2_0008	NC_014760.1_0431	87.8	288	34	1	1	288	1	287	2.7e-132	463.4
275e9021-cc9a-4c5b-bb60-be87148403a2_0009	NC_014760.1_0430	90.0	488	36	4	1	482	1	481	5.3e-237	812.0
275e9021-cc9a-4c5b-bb60-be87148403a2_0010	NC_014760.1_0429	89.8	187	17	2	1	186	1	186	4.1e-81	292.7
275e9021-cc9a-4c5b-bb60-be87148403a2_0011	NC_014760.1_0428	93.8	178	10	1	1	177	13	190	1.9e-83	300.4
275e9021-cc9a-4c5b-bb60-be87148403a2_0012	NC_014760.1_0427	89.3	75	8	0	1	75	1	75	9.0e-27	110.9
275e9021-cc9a-4c5b-bb60-be87148403a2_0013	NC_014760.1_0426	91.8	244	19	1	1	243	1	244	5.9e-120	422.2
275e9021-cc9a-4c5b-bb60-be87148403a2_0014	NC_014760.1_0425	95.7	47	2	0	1	47	1	47	5.7e-19	84.3
275e9021-cc9a-4c5b-bb60-be87148403a2_0015	NC_014760.1_0424	86.3	546	67	8	1	543	1	541	1.2e-258	884.0
275e9021-cc9a-4c5b-bb60-be87148403a2_0016	NC_014760.1_0423	80.3	137	24	3	2	135	97	233	1.0e-52	198.0
275e9021-cc9a-4c5b-bb60-be87148403a2_0018	NC_014760.1_0421	87.8	565	62	7	1	559	1	564	3.9e-276	942.2
275e9021-cc9a-4c5b-bb60-be87148403a2_0019	NC_014760.1_0420	89.8	332	31	2	1	330	1	331	8.5e-162	561.6
73a8644f-41d5-4696-941b-13d76cbf7b40_0001	NC_014760.1_0645	88.3	608	68	3	1	605	1	608	2.8e-301	1026.2
73a8644f-41d5-4696-941b-13d76cbf7b40_0002	NC_014760.1_0155	91.3	229	17	3	1	226	169	397	7.8e-113	398.7
73a8644f-41d5-4696-941b-13d76cbf7b40_0003	NC_014760.1_0155	67.2	64	17	1	4	63	36	99	1.2e-16	77.4
73a8644f-41d5-4696-941b-13d76cbf7b40_0004	NC_014760.1_0648	96.6	59	2	0	1	59	226	284	4.9e-28	114.8
73a8644f-41d5-4696-941b-13d76cbf7b40_0005	NC_014760.1_0648	97.7	44	1	0	1	44	652	695	3.9e-22	94.7
73a8644f-41d5-4696-941b-13d76cbf7b40_0006	NC_014760.1_0649	100.0	51	0	0	3	53	108	158	5.4e-26	107.8
73a8644f-41d5-4696-941b-13d76cbf7b40_0007	NC_014760.1_0649	98.9	94	1	0	12	105	206	299	4.6e-49	185.7
73a8644f-41d5-4696-941b-13d76cbf7b40_0008	NC_014760.1_0652	92.5	80	5	1	6	85	181	259	7.6e-38	147.9
73a8644f-41d5-4696-941b-13d76cbf7b40_0009	NC_014760.1_0653	93.0	43	3	0	1	43	1	43	1.2e-19	87.4
73a8644f-41d5-4696-941b-13d76cbf7b40_0010	NC_014760.1_0654	92.3	775	52	5	1	770	1	772	0.0e+00	1401.0
d924db3e-6fd3-460f-84b6-5e648b218794_0001	NC_014760.1_0128	59.8	256	84	8	3	244	22	272	8.6e-62	229.2
d924db3e-6fd3-460f-84b6-5e648b218794_0002	NC_014760.1_0129	81.8	559	91	8	1	549	76	633	2.5e-251	859.8
d924db3e-6fd3-460f-84b6-5e648b218794_0003	NC_014760.1_0130	94.3	53	3	0	1	53	1	53	7.6e-26	107.5
d924db3e-6fd3-460f-84b6-5e648b218794_0004	NC_014760.1_0132	68.6	338	93	9	4	332	45	378	1.0e-106	378.6
d924db3e-6fd3-460f-84b6-5e648b218794_0005	NC_014760.1_0134	74.7	479	112	7	1	473	1	476	5.0e-187	646.0
d924db3e-6fd3-460f-84b6-5e648b218794_0008	NC_014760.1_0135	100.0	24	0	0	4	27	1	24	7.4e-10	54.7
d924db3e-6fd3-460f-84b6-5e648b218794_0009	NC_014760.1_0012	96.5	57	2	0	14	70	388	444	2.9e-27	112.5
