c42e21bd-9853-4488-86ed-ff2b48519f3f	740141	76.7	219	35	5	2	615	163	368	3.2e-59	236.5	1453	12M1\11M1\15M1/18M1D32M1\10M1\11M1/1M1/16M1/1M1I8M1D28M1\1M1D8M1/1M1I12M1/18M
c42e21bd-9853-4488-86ed-ff2b48519f3f	8436993	89.1	64	2	2	596	774	1	60	5.6e-16	92.8	1453	7M1D1\14M1I1/12M1/26M
17afdd22-d1a5-468e-8f70-875c5e1e7c26	20524569	86.9	153	15	2	14	459	27	175	1.7e-68	266.9	1137	42M1I31M1/14M1\2M1D30M1/29M
17afdd22-d1a5-468e-8f70-875c5e1e7c26	34437200	59.8	169	21	3	465	947	2	123	1.1e-27	131.3	1137	13M1\11M1\9M37I3M1/11M1I1/14M1\14M1\16M1I1/23M1/8M
8f042efb-985a-4812-ad11-db7a75c03f1a	28693539	81.9	569	68	9	2320	3946	2	539	7.0e-211	741.9	4388	7M1/4M1/20M1/8M1\4M1I30M1\14M1D16M1I1/5M1\30M1\9M1\1M1D10M1\38M1I33M1D1\4M1\22M1\17M1\16M1\13M1I1/7M1/30M1I27M1D1\5M1\8M1\40M1\13M1/17M1/14M1\36M1\7M1\29M
8f042efb-985a-4812-ad11-db7a75c03f1a	38263469	89.5	277	16	1	1518	2307	3	267	4.7e-114	420.2	4388	9M1/13M1\33M1/23M1D8M1\20M1/12M1\5M1/19M1/23M1/18M1/52M1\8M1\21M
8f042efb-985a-4812-ad11-db7a75c03f1a	38910431	88.0	183	15	2	11	541	93	270	1.3e-71	279.3	4388	62M1\13M1\10M1D1M1/40M1\18M1\10M1D22M
8f042efb-985a-4812-ad11-db7a75c03f1a	41406434	92.8	166	5	2	1001	1477	1	160	4.6e-69	270.8	4388	6M1/35M1/73M1D1M1\14M1/13M1I1/17M
8f042efb-985a-4812-ad11-db7a75c03f1a	32380550	85.8	155	16	3	539	990	1	150	5.2e-57	230.7	4388	8M1/68M1I14M1D11M1I1\10M1/38M
8f042efb-985a-4812-ad11-db7a75c03f1a	28270149	91.1	90	4	0	3840	4097	1	86	4.5e-32	147.9	4388	7M1\39M1/18M1\13M1/9M
8f042efb-985a-4812-ad11-db7a75c03f1a	38753994	86.1	115	8	3	4375	4055	10	118	4.9e-31	144.4	4388	14M1/1M1D2M1/13M1D1\45M1/14M1I12M1/6M
72dab076-73f8-4e3e-a3ef-b4593260b732	3440763	84.5	219	19	5	670	1290	1	208	3.1e-81	310.5	2604	3M1\23M1/8M1/41M1I1/8M1\4M1D12M1/29M1/15M2I12M1I35M3D14M
72dab076-73f8-4e3e-a3ef-b4593260b732	33192409	86.3	160	14	1	1266	1720	1	153	9.6e-59	235.7	2604	6M1\8M1/7M1/15M1D21M1\21M1\29M1/31M1/14M
72dab076-73f8-4e3e-a3ef-b4593260b732	37873357	96.9	127	2	0	372	746	2	126	3.1e-57	230.7	2604	74M1/29M1\22M
72dab076-73f8-4e3e-a3ef-b4593260b732	9636552	83.7	135	18	3	3	400	41	172	6.7e-52	213.0	2604	19M1/45M1D16M1I36M1I15M
72dab076-73f8-4e3e-a3ef-b4593260b732	5357653	94.8	116	3	0	1758	2093	7	119	4.5e-48	200.3	2604	25M1/42M1/40M1/6M
72dab076-73f8-4e3e-a3ef-b4593260b732	9738993	88.3	111	8	0	2287	2599	1	106	1.5e-35	158.7	2604	4M1/12M1/10M1/67M1/2M1/11M
72dab076-73f8-4e3e-a3ef-b4593260b732	35914590	92.4	66	3	0	2086	2279	1	64	4.2e-22	114.0	2604	7M1\37M1\20M
4e4a6057-be3b-45ef-8bb9-2a986193bd91	7653040	88.0	242	12	5	1893	1205	207	436	4.4e-93	349.4	1902	26M1\4M1\5M1\2M1D17M1\7M1\17M1I63M1/8M1\10M3D1\12M1\7M1D1M1\8M1I38M
4e4a6057-be3b-45ef-8bb9-2a986193bd91	2198504	94.5	164	7	0	1277	792	1	162	1.2e-79	304.7	1902	72M1\53M1/37M
4e4a6057-be3b-45ef-8bb9-2a986193bd91	32354192	92.8	139	3	2	776	378	65	198	2.3e-54	220.7	1902	12M1\59M1D19M1D1M1\8M1\18M1\7M1/8M
4e4a6057-be3b-45ef-8bb9-2a986193bd91	28100674	66.1	118	36	3	10	356	68	182	4.2e-27	130.2	1902	9M1I27M1D55M1I1/23M
